Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SCS05G06Z616114Z,2009.06,3816,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G06Z616114Z,2010.06,3326,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G06Z616114Z,2011.06,3233,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G06Z616114Z,2012.06,3181,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G06Z616114Z,2013.06,3028,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G06Z616114Z,2014.06,2891,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G06Z616114Z,2015.06,3080,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G06Z616114Z,2016.06,3070,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G06Z616114Z,2017.06,3147,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G06Z616114Z,2018.06,3184,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G06Z616114Z,2019.06,3396,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G06Z616114Z,2020.06,3339,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G06Z616114Z,2021.06,3649,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G06Z616114Z,2022.06,4293,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G06Z616114Z,2023.06,4964,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,Total,
GFSA.SCS05G07Z616141A,2009.06,186,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141A,2010.06,174,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141A,2011.06,87,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141A,2012.06,105,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141A,2013.06,308,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141A,2014.06,532,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141A,2015.06,181,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141A,2016.06,498,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141A,2017.06,385,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141A,2018.06,646,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141A,2019.06,499,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141A,2020.06,440,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141A,2021.06,342,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141A,2022.06,366,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141A,2023.06,486,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Additions,
GFSA.SCS05G07Z616141D,2009.06,374,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141D,2010.06,73,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141D,2011.06,89,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141D,2012.06,132,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141D,2013.06,233,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141D,2014.06,197,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141D,2015.06,182,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141D,2016.06,188,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141D,2017.06,174,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141D,2018.06,151,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141D,2019.06,96,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141D,2020.06,174,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141D,2021.06,119,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141D,2022.06,102,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141D,2023.06,38,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Disposals,
GFSA.SCS05G07Z616141K,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141K,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141K,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141K,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141K,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141K,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141K,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141K,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141K,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141K,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141K,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141K,2020.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141K,2021.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141K,2022.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141K,2023.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Depreciation,
GFSA.SCS05G07Z616141O,2009.06,2411,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141O,2010.06,-387,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141O,2011.06,-656,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141O,2012.06,-173,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141O,2013.06,-17,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141O,2014.06,1168,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141O,2015.06,1113,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141O,2016.06,1683,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141O,2017.06,2535,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141O,2018.06,2164,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141O,2019.06,2290,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141O,2020.06,724,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141O,2021.06,6356,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141O,2022.06,7090,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141O,2023.06,-1677,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Other economic flows,
GFSA.SCS05G07Z616141Z,2008.06,20747,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2009.06,22970,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2010.06,22684,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2011.06,22027,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2012.06,21826,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2013.06,21883,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2014.06,23386,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2015.06,24498,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2016.06,26492,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2017.06,29238,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2018.06,31895,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2019.06,34587,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2020.06,35578,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2021.06,42157,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2022.06,49512,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616141Z,2023.06,48283,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total,
GFSA.SCS05G07Z616144A,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144A,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144A,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144A,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144A,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144A,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144A,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144A,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144A,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144A,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144A,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144A,2020.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144A,2021.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144A,2022.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144A,2023.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Additions,
GFSA.SCS05G07Z616144D,2009.06,4,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144D,2010.06,12,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144D,2011.06,18,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144D,2012.06,20,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144D,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144D,2014.06,17,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144D,2015.06,36,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144D,2016.06,37,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144D,2017.06,39,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144D,2018.06,47,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144D,2019.06,49,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144D,2020.06,51,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144D,2021.06,47,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144D,2022.06,53,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144D,2023.06,52,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Disposals,
GFSA.SCS05G07Z616144K,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SCS05G07Z616144K,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SCS05G07Z616144K,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SCS05G07Z616144K,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SCS05G07Z616144K,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SCS05G07Z616144K,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SCS05G07Z616144K,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
GFSA.SCS05G07Z616144K,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,Depreciation,
